company_id;current_status;industry;industry_category;country;size;overall_score
001C000000rqD8DIAU;certified;Food & Beverage;Consumer Products & Services;United States;50-249;98.1
0013b00001tAaYZAA0;certified;;;Netherlands The;01-09;98.5
001C000001gjc4MIAQ;certified;Apparel  Footwear & Accessories;Consumer Products & Services;Canada;10-49;92.9
0013b00001o45m3AAA;certified;Food & Beverage;Consumer Products & Services;United Kingdom;10-49;91.3
0013b00001o46oOAAQ;certified;Investment Advisor;Financial Services;United States;0;82.9
0013b00001p1AyVAAU;certified;IT Software & Services/Web Design;Business Products & Services;Brazil;01-09;102.7
0013b00001p35suAAA;certified;Architecture/Design/Planning;Building;United Kingdom;10-49;85.3
001C000001Q4VKYIA3;certified;Legal;Legal Services;Switzerland;10-49;89.3
001C000001Qz7PzIAJ;certified;Fitness & Wellness Centers;Health & Human Services;United States;0;82.1
001C000001Qz7PzIAJ;certified;Fitness & Wellness Centers;Health & Human Services;United States;0;81.7
001C0000017MynQIAS;certified;Marketing & Communications Services;Business Products & Services;Canada;01-09;84.8
001C0000017MynQIAS;certified;Marketing & Communications Services;Business Products & Services;Canada;01-09;83.1
0013b00001nE2KYAA0;certified;Pharmaceuticals & Supplies;Health & Human Services;United States;50-249;103.0
001C000000q9YWIIA2;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;United States;10-49;82.3
001C000000q9YWIIA2;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;United States;10-49;88.5
001C000000q9YWIIA2;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;United States;10-49;86.8
001C000000q9YWIIA2;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;United States;10-49;90.8
001C000001R1BtvIAF;certified;Apparel  Footwear & Accessories;Consumer Products & Services;United States;0;89.9
001C000001Q5WfTIAV;certified;Credit Provider;Financial Services;Netherlands The;01-09;93.8
001C000001Q5WfTIAV;certified;Credit Provider;Financial Services;Netherlands The;01-09;114.1
001C000001NNz5NIAT;certified;Home & Personal Care;Consumer Products & Services;Taiwan;10-49;95.7
001C000001NNz5NIAT;certified;Home & Personal Care;Consumer Products & Services;Taiwan;10-49;82.2
001C000001P81X9IAJ;certified;Marketing & Communications Services;Business Products & Services;Australia;01-09;95.0
001C000001P81X9IAJ;certified;Marketing & Communications Services;Business Products & Services;Australia;01-09;82.6
001C000001P81X9IAJ;certified;Marketing & Communications Services;Business Products & Services;Australia;01-09;85.7
0013b00001nEcbUAAS;certified;IT Software & Services/Web Design;Business Products & Services;United Kingdom;10-49;82.3
001C000001k9bzDIAQ;certified;Sports Equipment  Toys & Accessories;Consumer Products & Services;Venezuela;01-09;92.9
0013b00001ssGEDAA2;certified;;;United Kingdom;01-09;88.8
0013b00001rGD9SAAW;certified;Healthcare Providers;Health & Human Services;France;01-09;98.2
001C000000q76flIAA;certified;Forest Management;Energy & Environmental Services;United States;10-49;136.2
001C000000q76flIAA;certified;Forest Management;Energy & Environmental Services;United States;01-09;152.0
001C000000q76flIAA;certified;Forest Management;Energy & Environmental Services;United States;01-09;133.1
0013b00001nDrJIAA0;certified;Marketing & Communications Services;Business Products & Services;Canada;10-49;92.0
0013b00001uPYuBAAW;certified;Healthcare Providers;Health & Human Services;United Kingdom;01-09;90.3
0013b00001p0q4MAAQ;certified;Healthcare Providers;Health & Human Services;United States;50-249;88.3
001C000001Dz6afIAB;certified;Electronics;Consumer Products & Services;Netherlands The;50-249;122.4
001C000001Dz6afIAB;certified;Electronics;Consumer Products & Services;Netherlands The;50-249;106.6
001C000001Dz6afIAB;certified;Electronics;Consumer Products & Services;Netherlands The;10-49;103.7
0013b00001o41JFAAY;certified;Growers;Agriculture;United States;10-49;82.8
001C000001ciKoNIAU;certified;Contractors & Builders;Building;Mexico;01-09;103.9
001C000001lPGvkIAG;certified;Legal;Legal Services;Canada;50-249;85.2
001C000001mVgEkIAK;certified;Film & Music Production;Media;United Kingdom;01-09;94.4
0013b00001rFLrUAAW;certified;Other;Financial Services;Brazil;10-49;93.0
0013b00001p3UAeAAM;certified;Apparel  Footwear & Accessories;Consumer Products & Services;Italy;50-249;80.3
0013b00001vJmidAAC;certified;Food & Beverage;Consumer Products & Services;Vietnam;01-09;92.9
001C000001WFEQFIA5;certified;Jewelry;Consumer Products & Services;Chile;01-09;81.6
001C000001MZWOHIA5;certified;Equity Investor - Developed Markets;Financial Services;United Kingdom;10-49;114.7
001C000001MZWOHIA5;certified;Equity Investor - Developed Markets;Financial Services;United Kingdom;0;94.7
001C000001MZWOHIA5;certified;Equity Investor - Developed Markets;Financial Services;United Kingdom;01-09;92.5
001C0000019JycQIAS;certified;Other;Business Products & Services;Brazil;10-49;120.0
001C0000019JycQIAS;certified;Other;Business Products & Services;Brazil;10-49;122.7
001C000001NNYNDIA5;certified;Home & Personal Care;Consumer Products & Services;United States;10-49;98.9
001C000001NNYNDIA5;certified;Home & Personal Care;Consumer Products & Services;United States;10-49;99.4
001C000001NNYNDIA5;certified;Home & Personal Care;Consumer Products & Services;United States;10-49;94.8
001C0000014NlUIIA0;certified;Marketing & Communications Services;Health & Human Services;Australia;01-09;110.0
001C0000014NlUIIA0;certified;Marketing & Communications Services;Health & Human Services;Australia;0;107.7
001C0000014NlUIIA0;certified;Marketing & Communications Services;Health & Human Services;Australia;0;93.4
001C000001UlfR2IAJ;certified;Other;Consumer Products & Services;Italy;0;105.7
001C000001UlfR2IAJ;certified;Other;Consumer Products & Services;Italy;0;83.3
0013b00001vOAAFAA4;certified;Apparel  Footwear & Accessories;Consumer Products & Services;Spain;10-49;131.7
001C000001R094sIAB;certified;Management and Financial Consulting;Business Products & Services;United Kingdom;01-09;125.4
0013b00001qHEsrAAG;certified;Storefront;Retail;Netherlands The;250-999;84.8
001C000001T0W3zIAF;certified;Machinery & Equipment;Business Products & Services;United States;01-09;81.7
0013b00001nF0uCAAS;certified;Food & Beverage;Consumer Products & Services;United States;0;93.2
001C000001lLomqIAC;certified;Design/Build;Building;Chile;0;82.5
0018000000bNzOxAAK;certified;Food & Beverage;Consumer Products & Services;Canada;10-49;119.6
0018000000bNzOxAAK;certified;Food & Beverage;Consumer Products & Services;Canada;10-49;118.4
0018000000bNzOxAAK;certified;Food & Beverage;Consumer Products & Services;Canada;10-49;122.4
0018000000bNzOxAAK;certified;Food & Beverage;Consumer Products & Services;Canada;50-249;92.3
001C000001WjvUnIAJ;certified;Sustainability Consulting;Business Products & Services;France;01-09;115.5
001C000001WjvUnIAJ;certified;Sustainability Consulting;Business Products & Services;France;01-09;97.9
0013b00001qoXOpAAM;certified;Home & Personal Care;Consumer Products & Services;Spain;01-09;84.0
001C000001Cev2EIAR;certified;Other;Financial Services;Chile;1000;108.9
001C000001Cev2EIAR;certified;Other;Financial Services;Chile;1000;97.9
001C000001Cev2EIAR;certified;Other;Financial Services;Chile;1000;107.0
0013b00001rFyqXAAS;certified;;;United Kingdom;01-09;131.5
0018000000mvt9CAAQ;certified;Food & Beverage;Consumer Products & Services;United States;10-49;98.7
0018000000mvt9CAAQ;certified;Food & Beverage;Consumer Products & Services;United States;10-49;84.2
001C000001eXXpsIAG;certified;Credit Provider;Financial Services;United States;10-49;118.1
0013b00001qoDUJAA2;certified;;;Canada;0;124.3
0013b00001qFm08AAC;certified;Growers;Agriculture;United States;50-249;88.3
0018000000OO2joAAD;certified;Housewares  Home Furnishings  & Accessories;Consumer Products & Services;United States;10-49;86.1
0018000000OO2joAAD;certified;Housewares  Home Furnishings  & Accessories;Consumer Products & Services;United States;10-49;81.8
0018000000OO2joAAD;certified;Housewares  Home Furnishings  & Accessories;Consumer Products & Services;United States;10-49;101.9
0018000000OO2kgAAD;certified;Architecture/Design/Planning;Building;United States;10-49;115.2
0018000000OO2kgAAD;certified;Architecture/Design/Planning;Building;United States;10-49;119.7
0018000000OO2kgAAD;certified;Architecture/Design/Planning;Building;United States;10-49;114.8
0018000000OO2kgAAD;certified;Architecture/Design/Planning;Building;United States;10-49;122.6
001C000000r6E6nIAE;certified;Equity Investor - Emerging Markets;Financial Services;Canada;10-49;139.0
001C000000r6E6nIAE;certified;Equity Investor - Emerging Markets;Financial Services;Canada;10-49;121.8
001C000000r6E6nIAE;certified;Equity Investor - Emerging Markets;Financial Services;Canada;10-49;118.2
0013b00001rIW2qAAG;certified;Agricultural Services;Agriculture;Uganda;10-49;96.9
0018000000OO2l5AAD;certified;Hospitality;Restaurant  Hospitality & Travel;United States;01-09;89.9
0018000000OO2l5AAD;certified;Hospitality;Restaurant  Hospitality & Travel;United States;10-49;92.5
0018000000OO2l5AAD;certified;Hospitality;Restaurant  Hospitality & Travel;United States;10-49;81.6
0018000000OO2l5AAD;certified;Hospitality;Restaurant  Hospitality & Travel;United States;10-49;82.6
001C000001deEgTIAU;certified;Housewares  Home Furnishings  & Accessories;Consumer Products & Services;Brazil;0;88.8
001C000001R2KlVIAV;certified;Education & Training Services;Education & Training Services;United Kingdom;01-09;86.0
001C000001R2KlVIAV;certified;Education & Training Services;Education & Training Services;United Kingdom;01-09;80.2
0013b00001vPIwZAAW;certified;Food & Beverage;Consumer Products & Services;New Zealand;0;85.4
001C000001LkZXSIA3;certified;Apparel  Footwear & Accessories;Consumer Products & Services;Mexico;10-49;87.1
001C000001LkZXSIA3;certified;Apparel  Footwear & Accessories;Consumer Products & Services;Mexico;0;100.8
001C000001Ev6NaIAJ;certified;Fine Arts;Consumer Products & Services;United States;01-09;101.7
001C000001Ev6NaIAJ;certified;Fine Arts;Consumer Products & Services;United States;01-09;102.2
001C000001Ev6NaIAJ;certified;Fine Arts;Consumer Products & Services;United States;01-09;97.9
001C000001WDo6iIAD;certified;IT Software & Services/Web Design;Business Products & Services;Paraguay;01-09;89.5
0018000000mvkIlAAI;certified;HR Consulting & Recruiting;Business Products & Services;United States;01-09;99.2
0018000000mvkIlAAI;certified;HR Consulting & Recruiting;Business Products & Services;United States;01-09;80.8
001C000001XwMD0IAN;certified;Apparel  Footwear & Accessories;Consumer Products & Services;United Kingdom;50-249;93.2
001C000001XwMD0IAN;certified;Apparel  Footwear & Accessories;Consumer Products & Services;United Kingdom;10-49;80.8
001C0000019tYURIA2;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;United States;10-49;119.0
001C0000019tYURIA2;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;United States;10-49;141.1
001C0000019tYURIA2;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;United States;10-49;121.0
0013b00001qoZMGAA2;certified;Telecommunications;Business Products & Services;Spain;1000;90.7
0013b00001nEjlbAAC;certified;Marketing & Communications Services;Business Products & Services;United States;01-09;81.5
001C0000014O2lIIAS;certified;Management and Financial Consulting;Business Products & Services;United States;50-249;116.2
001C0000014O2lIIAS;certified;Management and Financial Consulting;Business Products & Services;United States;10-49;104.7
001C0000014O2lIIAS;certified;Management and Financial Consulting;Business Products & Services;United States;10-49;83.0
001C000001cjegnIAA;certified;Home & Personal Care;Consumer Products & Services;Brazil;10-49;101.6
0013b00001qpLXDAA2;certified;IT Software & Services/Web Design;Business Products & Services;United States;01-09;83.1
0013b00001qpN2yAAE;certified;Research & Design;Business Products & Services;France;250-999;81.7
001C000001Ch63DIAR;certified;IT Software & Services/Web Design;Business Products & Services;Canada;10-49;97.0
001C000001Ch63DIAR;certified;IT Software & Services/Web Design;Business Products & Services;Canada;01-09;101.2
0013b00001ss9PMAAY;certified;Telecommunications;Business Products & Services;United Kingdom;0;80.9
0013b00001rFeQ2AAK;certified;Housewares  Home Furnishings  & Accessories;Consumer Products & Services;Senegal;10-49;147.8
0018000000OO2lDAAT;certified;Other;Financial Services;United States;01-09;86.2
0018000000OO2lDAAT;certified;Other;Financial Services;United States;0;109.1
0018000000OO2lDAAT;certified;Other;Financial Services;United States;0;98.1
0018000000OO2lDAAT;certified;Other;Financial Services;United States;0;110.1
0013b00001rFgAIAA0;certified;Food & Beverage;Consumer Products & Services;Germany;0;101.6
001C000001DxqKXIAZ;certified;Marketing & Communications Services;Business Products & Services;United States;01-09;104.9
001C000001DxqKXIAZ;certified;Marketing & Communications Services;Business Products & Services;United States;01-09;81.1
001C000001DxqKXIAZ;certified;Marketing & Communications Services;Business Products & Services;United States;01-09;82.4
001C000001Z6UDLIA3;certified;Other;Business Products & Services;United States;01-09;86.9
